x,y,z,seed,sum,runtime
4.0,10.0,25.0,1.0,36.782675371467974,2.30999976338353e-05
4.0,10.0,25.0,2.0,36.83018540204871,2.30999976338353e-05
4.0,10.0,25.0,3.0,37.145919273821065,2.1600000764010474e-05
4.0,10.0,25.0,4.0,38.821289812421846,2.469999890308827e-05
4.0,10.0,25.0,5.0,36.36035797399959,2.260000110254623e-05
4.0,10.0,25.0,6.0,38.4479056653998,2.2799998987466097e-05
4.0,10.0,25.0,7.0,36.11158369559275,2.2799998987466097e-05
4.0,10.0,25.0,8.0,38.356270059196774,2.42000023717992e-05
4.0,10.0,25.0,9.0,36.01448554423826,2.390000008745119e-05
4.0,15.0,15.0,0.0,32.140024046816784,2.1200001356191933e-05
4.0,15.0,15.0,1.0,31.782675371467977,2.2800002625444904e-05
4.0,15.0,15.0,2.0,31.83018540204871,2.1699997887481004e-05
4.0,15.0,15.0,3.0,32.145919273821065,2.2700001863995567e-05
4.0,15.0,15.0,4.0,33.821289812421846,2.2799998987466097e-05
4.0,15.0,15.0,5.0,31.36035797399959,2.300000051036477e-05
4.0,15.0,15.0,6.0,33.4479056653998,2.2800002625444904e-05
4.0,15.0,15.0,7.0,31.11158369559275,2.1299998479662463e-05
4.0,15.0,15.0,8.0,33.356270059196774,2.7300000510876998e-05
4.0,15.0,15.0,9.0,31.014485544238262,3.070000093430281e-05
4.0,15.0,20.0,0.0,37.140024046816784,2.1600000764010474e-05
4.0,15.0,20.0,1.0,36.782675371467974,2.3299999156733975e-05
4.0,15.0,20.0,2.0,36.83018540204871,2.2799998987466097e-05
4.0,15.0,20.0,3.0,37.145919273821065,2.2000000171829015e-05
4.0,15.0,20.0,4.0,38.821289812421846,2.300000051036477e-05
4.0,15.0,20.0,5.0,36.36035797399959,2.269999822601676e-05
4.0,15.0,20.0,6.0,38.4479056653998,2.3299999156733975e-05
4.0,15.0,20.0,7.0,36.11158369559275,7.760000153211877e-05
4.0,15.0,20.0,8.0,38.356270059196774,2.7999998565064743e-05
4.0,15.0,20.0,9.0,36.01448554423826,2.4500001018168405e-05
4.0,15.0,25.0,0.0,42.140024046816784,2.2599997464567423e-05
4.0,15.0,25.0,1.0,41.782675371467974,2.1299998479662463e-05
4.0,15.0,25.0,2.0,41.83018540204871,2.269999822601676e-05
4.0,15.0,25.0,3.0,42.145919273821065,2.2799998987466097e-05
4.0,15.0,25.0,4.0,43.821289812421846,2.5000001187436283e-05
4.0,15.0,25.0,5.0,41.36035797399959,2.3199998395284638e-05
4.0,15.0,25.0,6.0,43.4479056653998,2.3399999918183312e-05
4.0,15.0,25.0,7.0,41.11158369559275,2.229999881819822e-05
4.0,15.0,25.0,8.0,43.356270059196774,2.8899998142151162e-05
4.0,15.0,25.0,9.0,41.01448554423826,2.300000051036477e-05
5.0,5.0,15.0,0.0,22.41882348825728,2.2000000171829015e-05
5.0,5.0,15.0,1.0,21.956527121228667,3.189999915775843e-05
5.0,5.0,15.0,2.0,22.017192564442848,2.4100001610349864e-05
5.0,5.0,15.0,3.0,22.426560994798255,2.2400003217626363e-05
5.0,5.0,15.0,4.0,24.741599307120307,2.640000093379058e-05
5.0,5.0,15.0,5.0,21.429442096520702,2.3799999326001853e-05
5.0,5.0,15.0,6.0,24.208065236234816,2.3699998564552516e-05
5.0,5.0,15.0,7.0,21.130673478603224,3.189999915775843e-05
5.0,5.0,15.0,8.0,24.078504571712816,2.4199998733820394e-05
5.0,5.0,15.0,9.0,21.016836723086524,3.460000152699649e-05
5.0,5.0,20.0,0.0,27.41882348825728,2.3200002033263445e-05
5.0,5.0,20.0,1.0,26.956527121228667,2.3699998564552516e-05
5.0,5.0,20.0,2.0,27.017192564442848,2.2000000171829015e-05
5.0,5.0,20.0,3.0,27.426560994798255,2.2100000933278352e-05
5.0,5.0,20.0,4.0,29.741599307120307,2.2000000171829015e-05
5.0,5.0,20.0,5.0,26.429442096520702,2.2500000341096893e-05
5.0,5.0,20.0,6.0,29.208065236234816,2.3600001441081986e-05
5.0,5.0,20.0,7.0,26.130673478603224,2.1699997887481004e-05
5.0,5.0,20.0,8.0,29.078504571712816,2.4000000848900527e-05
5.0,5.0,20.0,9.0,26.016836723086524,2.2899999748915434e-05
5.0,5.0,25.0,0.0,32.41882348825728,2.229999881819822e-05
5.0,5.0,25.0,1.0,31.956527121228667,2.2599997464567423e-05
5.0,5.0,25.0,2.0,32.017192564442844,2.4400000256719068e-05
5.0,5.0,25.0,3.0,32.42656099479825,2.2399999579647556e-05
5.0,5.0,25.0,4.0,34.74159930712031,2.30999976338353e-05
5.0,5.0,25.0,5.0,31.429442096520702,2.4500001018168405e-05
5.0,5.0,25.0,6.0,34.208065236234816,2.2899999748915434e-05
5.0,5.0,25.0,7.0,31.130673478603224,2.2800002625444904e-05
5.0,5.0,25.0,8.0,34.07850457171281,2.2100000933278352e-05
5.0,5.0,25.0,9.0,31.016836723086524,2.229999881819822e-05
5.0,10.0,15.0,0.0,27.41882348825728,2.1500000002561137e-05
5.0,10.0,15.0,1.0,26.956527121228667,2.6999998226528987e-05
5.0,10.0,15.0,2.0,27.017192564442848,2.2500000341096893e-05
5.0,10.0,15.0,3.0,27.426560994798255,2.3399999918183312e-05
5.0,10.0,15.0,4.0,29.741599307120307,2.2700001863995567e-05
5.0,10.0,15.0,5.0,26.429442096520702,2.229999881819822e-05
5.0,10.0,15.0,6.0,29.208065236234816,2.2400003217626363e-05
5.0,10.0,15.0,7.0,26.130673478603224,2.2899999748915434e-05
5.0,10.0,15.0,8.0,29.078504571712816,2.4000000848900527e-05
5.0,10.0,15.0,9.0,26.016836723086524,2.710000262595713e-05
5.0,10.0,20.0,0.0,32.41882348825728,2.5800000003073364e-05
5.0,10.0,20.0,1.0,31.956527121228667,2.2400003217626363e-05
5.0,10.0,20.0,2.0,32.01719256444285,2.3399999918183312e-05
5.0,10.0,20.0,3.0,32.42656099479825,3.070000093430281e-05
5.0,10.0,20.0,4.0,34.74159930712031,2.390000008745119e-05
5.0,10.0,20.0,5.0,31.429442096520702,2.179999864893034e-05
5.0,10.0,20.0,6.0,34.208065236234816,2.2000000171829015e-05
5.0,10.0,20.0,7.0,31.130673478603224,2.2500000341096893e-05
5.0,10.0,20.0,8.0,34.07850457171281,2.5400000595254824e-05
5.0,10.0,20.0,9.0,31.016836723086524,2.2000000171829015e-05
5.0,10.0,25.0,0.0,37.41882348825728,2.1500000002561137e-05
5.0,10.0,25.0,1.0,36.95652712122867,2.229999881819822e-05
5.0,10.0,25.0,2.0,37.01719256444285,2.2300002456177026e-05
5.0,10.0,25.0,3.0,37.42656099479825,2.2799998987466097e-05
5.0,10.0,25.0,4.0,39.74159930712031,2.3399999918183312e-05
5.0,10.0,25.0,5.0,36.4294420965207,2.470000254106708e-05
5.0,10.0,25.0,6.0,39.208065236234816,4.2499999835854396e-05
5.0,10.0,25.0,7.0,36.13067347860323,2.469999890308827e-05
5.0,10.0,25.0,8.0,39.07850457171281,5.410000085248612e-05
5.0,10.0,25.0,9.0,36.01683672308653,2.2799998987466097e-05
5.0,15.0,15.0,0.0,32.41882348825728,2.9299997549969703e-05
5.0,15.0,15.0,1.0,31.956527121228667,2.4500001018168405e-05
5.0,15.0,15.0,2.0,32.01719256444285,4.400000034365803e-05
5.0,15.0,15.0,3.0,32.42656099479825,2.3199998395284638e-05
5.0,15.0,15.0,4.0,34.74159930712031,3.239999932702631e-05
5.0,15.0,15.0,5.0,31.429442096520702,4.510000144364312e-05
5.0,15.0,15.0,6.0,34.208065236234816,2.30999976338353e-05
5.0,15.0,15.0,7.0,31.130673478603224,2.3399999918183312e-05
5.0,15.0,15.0,8.0,34.07850457171281,2.2700001863995567e-05
5.0,15.0,15.0,9.0,31.016836723086524,2.3399999918183312e-05
5.0,15.0,20.0,0.0,37.41882348825728,2.5600002118153498e-05
5.0,15.0,20.0,1.0,36.95652712122867,2.3100001271814108e-05
5.0,15.0,20.0,2.0,37.01719256444285,2.3799999326001853e-05
5.0,15.0,20.0,3.0,37.42656099479825,2.4500001018168405e-05
5.0,15.0,20.0,4.0,39.74159930712031,2.350000067963265e-05
5.0,15.0,20.0,5.0,36.4294420965207,2.390000008745119e-05
5.0,15.0,20.0,6.0,39.208065236234816,2.3299999156733975e-05
5.0,15.0,20.0,7.0,36.13067347860323,3.2199997804127634e-05
5.0,15.0,20.0,8.0,39.07850457171281,2.2899999748915434e-05
5.0,15.0,20.0,9.0,36.01683672308653,2.300000051036477e-05
5.0,15.0,25.0,0.0,42.41882348825728,2.9999999242136255e-05
5.0,15.0,25.0,1.0,41.95652712122867,3.060000017285347e-05
5.0,15.0,25.0,2.0,42.01719256444285,5.859999873791821e-05
5.0,15.0,25.0,3.0,42.42656099479825,2.4400000256719068e-05
5.0,15.0,25.0,4.0,44.74159930712031,2.1800002286909148e-05
5.0,15.0,25.0,5.0,41.4294420965207,3.94000016967766e-05
5.0,15.0,25.0,6.0,44.208065236234816,2.6199999410891905e-05
5.0,15.0,25.0,7.0,41.13067347860323,2.2199998056748882e-05
5.0,15.0,25.0,8.0,44.07850457171281,2.2700001863995567e-05
5.0,15.0,25.0,9.0,41.01683672308653,2.2099997295299545e-05
6.0,5.0,15.0,0.0,22.67337519616758,2.2899999748915434e-05
6.0,5.0,15.0,1.0,22.1110873062975,3.650000144261867e-05
6.0,5.0,15.0,2.0,22.1840872232006,2.6999998226528987e-05
6.0,5.0,15.0,3.0,22.682897474133576,2.220000169472769e-05
6.0,5.0,15.0,4.0,25.65581868559896,2.269999822601676e-05
6.0,5.0,15.0,5.0,21.48848431863137,2.2000000171829015e-05
6.0,5.0,15.0,6.0,24.951995521658628,2.359999780310318e-05
6.0,5.0,15.0,7.0,21.146514075380917,2.4000000848900527e-05
6.0,5.0,15.0,8.0,24.782557298625274,2.4900000425986946e-05
6.0,5.0,15.0,9.0,21.018761820509702,2.4900000425986946e-05
6.0,5.0,20.0,0.0,27.67337519616758,2.2000000171829015e-05
6.0,5.0,20.0,1.0,27.1110873062975,2.2899999748915434e-05
6.0,5.0,20.0,2.0,27.1840872232006,3.070000093430281e-05
6.0,5.0,20.0,3.0,27.682897474133576,2.4599998141638935e-05
6.0,5.0,20.0,4.0,30.65581868559896,4.319999789004214e-05
6.0,5.0,20.0,5.0,26.48848431863137,2.2000000171829015e-05
6.0,5.0,20.0,6.0,29.951995521658628,2.2000000171829015e-05
6.0,5.0,20.0,7.0,26.146514075380917,2.1500000002561137e-05
6.0,5.0,20.0,8.0,29.782557298625274,2.269999822601676e-05
6.0,5.0,20.0,9.0,26.018761820509702,3.369999831193127e-05
6.0,5.0,25.0,0.0,32.67337519616758,2.3699998564552516e-05
6.0,5.0,25.0,1.0,32.1110873062975,2.300000051036477e-05
6.0,5.0,25.0,2.0,32.1840872232006,2.470000254106708e-05
6.0,5.0,25.0,3.0,32.682897474133576,3.220000144210644e-05
6.0,5.0,25.0,4.0,35.65581868559896,2.469999890308827e-05
6.0,5.0,25.0,5.0,31.48848431863137,2.429999949526973e-05
6.0,5.0,25.0,6.0,34.95199552165863,2.260000110254623e-05
6.0,5.0,25.0,7.0,31.146514075380917,2.429999949526973e-05
6.0,5.0,25.0,8.0,34.78255729862528,2.5000001187436283e-05
6.0,5.0,25.0,9.0,31.018761820509702,2.2399999579647556e-05
6.0,10.0,15.0,0.0,27.67337519616758,2.5200002710334957e-05
6.0,10.0,15.0,1.0,27.1110873062975,2.179999864893034e-05
6.0,10.0,15.0,2.0,27.1840872232006,2.849999873433262e-05
6.0,10.0,15.0,3.0,27.682897474133576,2.300000051036477e-05
6.0,10.0,15.0,4.0,30.65581868559896,2.4500001018168405e-05
6.0,10.0,15.0,5.0,26.48848431863137,2.4500001018168405e-05
6.0,10.0,15.0,6.0,29.951995521658628,2.2199998056748882e-05
6.0,10.0,15.0,7.0,26.146514075380917,2.3199998395284638e-05
6.0,10.0,15.0,8.0,29.782557298625274,2.2000000171829015e-05
6.0,10.0,15.0,9.0,26.018761820509702,2.3699998564552516e-05
6.0,10.0,20.0,0.0,32.673375196167584,2.3399999918183312e-05
6.0,10.0,20.0,1.0,32.1110873062975,2.550000135670416e-05
6.0,10.0,20.0,2.0,32.1840872232006,2.229999881819822e-05
6.0,10.0,20.0,3.0,32.682897474133576,2.220000169472769e-05
6.0,10.0,20.0,4.0,35.65581868559896,2.3399999918183312e-05
6.0,10.0,20.0,5.0,31.48848431863137,2.3499997041653842e-05
6.0,10.0,20.0,6.0,34.95199552165863,2.2799998987466097e-05
6.0,10.0,20.0,7.0,31.146514075380917,2.3600001441081986e-05
6.0,10.0,20.0,8.0,34.78255729862528,2.229999881819822e-05
6.0,10.0,20.0,9.0,31.018761820509702,2.2500000341096893e-05
6.0,10.0,25.0,0.0,37.673375196167584,2.2000000171829015e-05
6.0,10.0,25.0,1.0,37.1110873062975,2.1500000002561137e-05
6.0,10.0,25.0,2.0,37.1840872232006,2.2300002456177026e-05
6.0,10.0,25.0,3.0,37.682897474133576,2.1899999410379678e-05
6.0,10.0,25.0,4.0,40.65581868559896,2.2899999748915434e-05
6.0,10.0,25.0,5.0,36.48848431863137,2.399999721092172e-05
6.0,10.0,25.0,6.0,39.95199552165863,2.1500000002561137e-05
6.0,10.0,25.0,7.0,36.14651407538092,2.260000110254623e-05
6.0,10.0,25.0,8.0,39.78255729862528,2.359999780310318e-05
6.0,10.0,25.0,9.0,36.0187618205097,3.0100000003585592e-05
6.0,15.0,15.0,0.0,32.673375196167584,3.1699997634859756e-05
6.0,15.0,15.0,1.0,32.1110873062975,2.3399999918183312e-05
6.0,15.0,15.0,2.0,32.1840872232006,2.6500001695239916e-05
6.0,15.0,15.0,3.0,32.68289747413358,2.2799998987466097e-05
6.0,15.0,15.0,4.0,35.65581868559896,2.559999848017469e-05
6.0,15.0,15.0,5.0,31.488484318631368,2.469999890308827e-05
6.0,15.0,15.0,6.0,34.95199552165863,2.3799999326001853e-05
6.0,15.0,15.0,7.0,31.146514075380917,4.360000093583949e-05
6.0,15.0,15.0,8.0,34.78255729862528,2.350000067963265e-05
6.0,15.0,15.0,9.0,31.018761820509702,2.519999907235615e-05
6.0,15.0,20.0,0.0,37.673375196167584,2.930000118794851e-05
6.0,15.0,20.0,1.0,37.1110873062975,2.2899999748915434e-05
6.0,15.0,20.0,2.0,37.1840872232006,5.6000000768108293e-05
6.0,15.0,20.0,3.0,37.68289747413358,2.3299999156733975e-05
6.0,15.0,20.0,4.0,40.65581868559896,2.390000008745119e-05
6.0,15.0,20.0,5.0,36.488484318631365,2.3399999918183312e-05
6.0,15.0,20.0,6.0,39.95199552165863,2.3600001441081986e-05
6.0,15.0,20.0,7.0,36.14651407538092,2.3399999918183312e-05
6.0,15.0,20.0,8.0,39.78255729862528,2.5800000003073364e-05
6.0,15.0,20.0,9.0,36.0187618205097,2.300000051036477e-05
6.0,15.0,25.0,0.0,42.673375196167584,2.2500000341096893e-05
6.0,15.0,25.0,1.0,42.1110873062975,2.3200002033263445e-05
6.0,15.0,25.0,2.0,42.1840872232006,2.2899999748915434e-05
6.0,15.0,25.0,3.0,42.68289747413358,2.479999966453761e-05
6.0,15.0,25.0,4.0,45.65581868559896,2.260000110254623e-05
6.0,15.0,25.0,5.0,41.488484318631365,2.5299999833805487e-05
6.0,15.0,25.0,6.0,44.95199552165863,2.3799999326001853e-05
6.0,15.0,25.0,7.0,41.14651407538092,3.110000034212135e-05
6.0,15.0,25.0,8.0,44.78255729862528,2.4199998733820394e-05
6.0,15.0,25.0,9.0,41.0187618205097,2.559999848017469e-05
7.0,5.0,15.0,0.0,22.90938514136429,2.3600001441081986e-05
7.0,5.0,15.0,1.0,22.251253903270392,2.390000008745119e-05
7.0,5.0,15.0,2.0,22.335922539637647,2.7000001864507794e-05
7.0,5.0,15.0,3.0,22.920641338681115,2.4499997380189598e-05
7.0,5.0,15.0,4.0,26.565004401317175,2.2500000341096893e-05
7.0,5.0,15.0,5.0,21.540302405944658,2.3399999918183312e-05
7.0,5.0,15.0,6.0,25.682695217809183,2.300000051036477e-05
7.0,5.0,15.0,7.0,21.16008012353963,2.1899999410379678e-05
7.0,5.0,15.0,8.0,25.471841090260064,2.359999780310318e-05
7.0,5.0,15.0,9.0,21.02039231034409,2.3600001441081986e-05
7.0,5.0,20.0,0.0,27.90938514136429,2.3100001271814108e-05
7.0,5.0,20.0,1.0,27.251253903270392,2.350000067963265e-05
7.0,5.0,20.0,2.0,27.335922539637647,2.290000338689424e-05
7.0,5.0,20.0,3.0,27.920641338681115,2.260000110254623e-05
7.0,5.0,20.0,4.0,31.565004401317175,2.2599997464567423e-05
7.0,5.0,20.0,5.0,26.540302405944658,2.9899998480686918e-05
7.0,5.0,20.0,6.0,30.682695217809183,2.849999873433262e-05
7.0,5.0,20.0,7.0,26.16008012353963,2.3699998564552516e-05
7.0,5.0,20.0,8.0,30.471841090260064,2.260000110254623e-05
7.0,5.0,20.0,9.0,26.02039231034409,2.359999780310318e-05
7.0,5.0,25.0,0.0,32.90938514136429,2.519999907235615e-05
7.0,5.0,25.0,1.0,32.251253903270396,3.429999924264848e-05
7.0,5.0,25.0,2.0,32.33592253963765,2.260000110254623e-05
7.0,5.0,25.0,3.0,32.920641338681115,2.4100001610349864e-05
7.0,5.0,25.0,4.0,36.565004401317175,4.86999997519888e-05
7.0,5.0,25.0,5.0,31.540302405944658,2.5800000003073364e-05
7.0,5.0,25.0,6.0,35.68269521780918,4.990000161342323e-05
7.0,5.0,25.0,7.0,31.16008012353963,2.220000169472769e-05
7.0,5.0,25.0,8.0,35.471841090260064,2.260000110254623e-05
7.0,5.0,25.0,9.0,31.02039231034409,2.2399999579647556e-05
7.0,10.0,15.0,0.0,27.90938514136429,2.1800002286909148e-05
7.0,10.0,15.0,1.0,27.251253903270392,2.3200002033263445e-05
7.0,10.0,15.0,2.0,27.335922539637647,2.4600001779617742e-05
7.0,10.0,15.0,3.0,27.920641338681115,2.3399999918183312e-05
7.0,10.0,15.0,4.0,31.565004401317175,2.2000000171829015e-05
7.0,10.0,15.0,5.0,26.540302405944658,2.3299999156733975e-05
7.0,10.0,15.0,6.0,30.682695217809183,2.2799998987466097e-05
7.0,10.0,15.0,7.0,26.16008012353963,2.2399999579647556e-05
7.0,10.0,15.0,8.0,30.471841090260064,2.429999949526973e-05
7.0,10.0,15.0,9.0,26.02039231034409,2.300000051036477e-05
7.0,10.0,20.0,0.0,32.90938514136429,2.4599998141638935e-05
7.0,10.0,20.0,1.0,32.251253903270396,2.300000051036477e-05
7.0,10.0,20.0,2.0,32.33592253963765,2.399999721092172e-05
7.0,10.0,20.0,3.0,32.920641338681115,2.2999996872385964e-05
7.0,10.0,20.0,4.0,36.565004401317175,2.3399999918183312e-05
7.0,10.0,20.0,5.0,31.540302405944658,2.2500000341096893e-05
7.0,10.0,20.0,6.0,35.68269521780918,2.4099997972371057e-05
7.0,10.0,20.0,7.0,31.16008012353963,2.2700001863995567e-05
7.0,10.0,20.0,8.0,35.471841090260064,2.2700001863995567e-05
7.0,10.0,20.0,9.0,31.02039231034409,2.2100000933278352e-05
7.0,10.0,25.0,0.0,37.90938514136429,2.220000169472769e-05
7.0,10.0,25.0,1.0,37.251253903270396,2.3799999326001853e-05
7.0,10.0,25.0,2.0,37.33592253963765,2.290000338689424e-05
7.0,10.0,25.0,3.0,37.920641338681115,2.5699999241624027e-05
7.0,10.0,25.0,4.0,41.565004401317175,2.269999822601676e-05
7.0,10.0,25.0,5.0,36.54030240594466,2.390000008745119e-05
7.0,10.0,25.0,6.0,40.68269521780918,2.3699998564552516e-05
7.0,10.0,25.0,7.0,36.16008012353963,2.2799998987466097e-05
7.0,10.0,25.0,8.0,40.471841090260064,2.3299999156733975e-05
7.0,10.0,25.0,9.0,36.02039231034409,2.350000067963265e-05
7.0,15.0,15.0,0.0,32.9093851413643,2.3399999918183312e-05
7.0,15.0,15.0,1.0,32.251253903270396,2.2799998987466097e-05
7.0,15.0,15.0,2.0,32.33592253963765,2.4199998733820394e-05
7.0,15.0,15.0,3.0,32.920641338681115,2.2599997464567423e-05
7.0,15.0,15.0,4.0,36.565004401317175,2.3299999156733975e-05
7.0,15.0,15.0,5.0,31.540302405944658,2.269999822601676e-05
7.0,15.0,15.0,6.0,35.68269521780918,2.640000093379058e-05
7.0,15.0,15.0,7.0,31.16008012353963,2.3499997041653842e-05
7.0,15.0,15.0,8.0,35.471841090260064,2.2499996703118086e-05
7.0,15.0,15.0,9.0,31.02039231034409,2.550000135670416e-05
7.0,15.0,20.0,0.0,37.9093851413643,2.2599997464567423e-05
7.0,15.0,20.0,1.0,37.251253903270396,2.1500000002561137e-05
7.0,15.0,20.0,2.0,37.33592253963765,2.1899999410379678e-05
7.0,15.0,20.0,3.0,37.920641338681115,2.3299999156733975e-05
7.0,15.0,20.0,4.0,41.565004401317175,2.4099997972371057e-05
7.0,15.0,20.0,5.0,36.54030240594466,2.2800002625444904e-05
7.0,15.0,20.0,6.0,40.68269521780918,2.469999890308827e-05
7.0,15.0,20.0,7.0,36.16008012353963,2.2700001863995567e-05
7.0,15.0,20.0,8.0,40.471841090260064,2.260000110254623e-05
7.0,15.0,20.0,9.0,36.02039231034409,2.170000152545981e-05
7.0,15.0,25.0,0.0,42.9093851413643,2.3799999326001853e-05
7.0,15.0,25.0,1.0,42.251253903270396,2.229999881819822e-05
7.0,15.0,25.0,2.0,42.33592253963765,2.2899999748915434e-05
7.0,15.0,25.0,3.0,42.920641338681115,2.350000067963265e-05
7.0,15.0,25.0,4.0,46.565004401317175,2.2500000341096893e-05
7.0,15.0,25.0,5.0,41.54030240594466,2.30999976338353e-05
7.0,15.0,25.0,6.0,45.68269521780918,2.170000152545981e-05
7.0,15.0,25.0,7.0,41.16008012353963,2.3399999918183312e-05
7.0,15.0,25.0,8.0,45.471841090260064,2.2500000341096893e-05
7.0,15.0,25.0,9.0,41.02039231034409,2.30999976338353e-05
8.0,5.0,15.0,0.0,23.130602877740767,2.179999864893034e-05
8.0,5.0,15.0,1.0,22.380172300838197,2.1699997887481004e-05
8.0,5.0,15.0,2.0,22.475954334692375,2.4099997972371057e-05
8.0,5.0,15.0,3.0,23.143547815647736,2.2199998056748882e-05
8.0,5.0,15.0,4.0,27.46990304110701,2.179999864893034e-05
8.0,5.0,15.0,5.0,21.586645155353885,2.2500000341096893e-05
8.0,5.0,15.0,6.0,26.40225639408751,2.2500000341096893e-05
8.0,5.0,15.0,7.0,21.171961249332497,2.2100000933278352e-05
8.0,5.0,15.0,8.0,26.14872893910699,2.269999822601676e-05
8.0,5.0,15.0,9.0,21.021806814034107,2.4099997972371057e-05
8.0,5.0,20.0,0.0,28.130602877740767,2.260000110254623e-05
8.0,5.0,20.0,1.0,27.380172300838197,2.300000051036477e-05
8.0,5.0,20.0,2.0,27.475954334692375,2.269999822601676e-05
8.0,5.0,20.0,3.0,28.143547815647736,2.260000110254623e-05
8.0,5.0,20.0,4.0,32.46990304110701,2.30999976338353e-05
8.0,5.0,20.0,5.0,26.586645155353885,2.2800002625444904e-05
8.0,5.0,20.0,6.0,31.40225639408751,2.2500000341096893e-05
8.0,5.0,20.0,7.0,26.171961249332497,2.2000000171829015e-05
8.0,5.0,20.0,8.0,31.14872893910699,2.229999881819822e-05
8.0,5.0,20.0,9.0,26.021806814034107,2.3799999326001853e-05
8.0,5.0,25.0,0.0,33.13060287774077,2.2799998987466097e-05
8.0,5.0,25.0,1.0,32.3801723008382,3.130000186502002e-05
8.0,5.0,25.0,2.0,32.475954334692375,2.229999881819822e-05
8.0,5.0,25.0,3.0,33.143547815647736,2.2300002456177026e-05
8.0,5.0,25.0,4.0,37.46990304110701,3.18000020342879e-05
8.0,5.0,25.0,5.0,31.586645155353885,2.3200002033263445e-05
8.0,5.0,25.0,6.0,36.40225639408751,2.2000000171829015e-05
8.0,5.0,25.0,7.0,31.171961249332497,2.220000169472769e-05
8.0,5.0,25.0,8.0,36.14872893910699,2.179999864893034e-05
8.0,5.0,25.0,9.0,31.021806814034107,2.399999721092172e-05
8.0,10.0,15.0,0.0,28.130602877740767,2.2399999579647556e-05
8.0,10.0,15.0,1.0,27.380172300838197,2.2799998987466097e-05
8.0,10.0,15.0,2.0,27.475954334692375,2.170000152545981e-05
8.0,10.0,15.0,3.0,28.143547815647736,2.3699998564552516e-05
8.0,10.0,15.0,4.0,32.46990304110701,2.179999864893034e-05
8.0,10.0,15.0,5.0,26.586645155353885,2.30999976338353e-05
8.0,10.0,15.0,6.0,31.40225639408751,2.2399999579647556e-05
8.0,10.0,15.0,7.0,26.171961249332497,2.3399999918183312e-05
8.0,10.0,15.0,8.0,31.14872893910699,2.1699997887481004e-05
8.0,10.0,15.0,9.0,26.021806814034107,2.2300002456177026e-05
8.0,10.0,20.0,0.0,33.13060287774077,2.2799998987466097e-05
8.0,10.0,20.0,1.0,32.3801723008382,2.13999992411118e-05
8.0,10.0,20.0,2.0,32.475954334692375,2.260000110254623e-05
8.0,10.0,20.0,3.0,33.143547815647736,2.2399999579647556e-05
8.0,10.0,20.0,4.0,37.46990304110701,2.3399999918183312e-05
8.0,10.0,20.0,5.0,31.586645155353885,2.4100001610349864e-05
8.0,10.0,20.0,6.0,36.40225639408751,3.609999839682132e-05
8.0,10.0,20.0,7.0,31.171961249332497,2.2399999579647556e-05
8.0,10.0,20.0,8.0,36.14872893910699,2.4599998141638935e-05
8.0,10.0,20.0,9.0,31.021806814034107,2.3199998395284638e-05
8.0,10.0,25.0,0.0,38.13060287774077,2.9899998480686918e-05
8.0,10.0,25.0,1.0,37.3801723008382,2.4099997972371057e-05
8.0,10.0,25.0,2.0,37.475954334692375,3.140000262646936e-05
8.0,10.0,25.0,3.0,38.143547815647736,2.3100001271814108e-05
8.0,10.0,25.0,4.0,42.46990304110701,2.260000110254623e-05
8.0,10.0,25.0,5.0,36.586645155353885,2.3700002202531323e-05
8.0,10.0,25.0,6.0,41.40225639408751,3.5799999750452116e-05
8.0,10.0,25.0,7.0,36.1719612493325,2.4000000848900527e-05
8.0,10.0,25.0,8.0,41.14872893910699,2.849999873433262e-05
8.0,10.0,25.0,9.0,36.02180681403411,2.2500000341096893e-05
8.0,15.0,15.0,0.0,33.13060287774077,2.890000178012997e-05
8.0,15.0,15.0,1.0,32.3801723008382,2.9299997549969703e-05
8.0,15.0,15.0,2.0,32.475954334692375,2.4100001610349864e-05
8.0,15.0,15.0,3.0,33.143547815647736,3.3799999073380604e-05
8.0,15.0,15.0,4.0,37.46990304110701,3.949999882024713e-05
8.0,15.0,15.0,5.0,31.58664515535389,2.890000178012997e-05
8.0,15.0,15.0,6.0,36.40225639408751,2.4400000256719068e-05
8.0,15.0,15.0,7.0,31.171961249332497,3.619999915827066e-05
8.0,15.0,15.0,8.0,36.14872893910699,2.2999996872385964e-05
8.0,15.0,15.0,9.0,31.02180681403411,2.4199998733820394e-05
8.0,15.0,20.0,0.0,38.13060287774077,2.3700002202531323e-05
8.0,15.0,20.0,1.0,37.3801723008382,2.4599998141638935e-05
8.0,15.0,20.0,2.0,37.475954334692375,2.7599999157246202e-05
8.0,15.0,20.0,3.0,38.143547815647736,2.3700002202531323e-05
8.0,15.0,20.0,4.0,42.46990304110701,2.4199998733820394e-05
8.0,15.0,20.0,5.0,36.58664515535389,2.2100000933278352e-05
8.0,15.0,20.0,6.0,41.40225639408751,2.8599999495781958e-05
8.0,15.0,20.0,7.0,36.1719612493325,2.269999822601676e-05
8.0,15.0,20.0,8.0,41.14872893910699,2.4599998141638935e-05
8.0,15.0,20.0,9.0,36.02180681403411,2.399999721092172e-05
8.0,15.0,25.0,0.0,43.13060287774077,3.690000085043721e-05
8.0,15.0,25.0,1.0,42.3801723008382,3.890000152750872e-05
8.0,15.0,25.0,2.0,42.475954334692375,2.220000169472769e-05
