x,y,z,seed,sum,runtime
4.0,10.0,25.0,1.0,36.782675371467974,1.4899997040629387e-05
4.0,10.0,25.0,2.0,36.83018540204871,1.6400008462369442e-05
4.0,10.0,25.0,3.0,37.145919273821065,1.370010431855917e-05
4.0,10.0,25.0,4.0,38.821289812421846,1.6900012269616127e-05
4.0,10.0,25.0,5.0,36.36035797399959,1.5900004655122757e-05
4.0,10.0,25.0,6.0,38.4479056653998,1.2699980288743973e-05
4.0,10.0,25.0,7.0,36.11158369559275,1.2400094419717789e-05
4.0,10.0,25.0,8.0,38.356270059196774,1.7699901945888996e-05
4.0,10.0,25.0,9.0,36.01448554423826,1.5900004655122757e-05
4.0,15.0,15.0,0.0,32.140024046816784,1.650000922381878e-05
4.0,15.0,15.0,1.0,31.782675371467977,1.2699980288743973e-05
4.0,15.0,15.0,2.0,31.83018540204871,1.6099889762699604e-05
4.0,15.0,15.0,3.0,32.145919273821065,2.4699955247342587e-05
4.0,15.0,15.0,4.0,33.821289812421846,1.5300000086426735e-05
4.0,15.0,15.0,5.0,31.36035797399959,1.7300015315413475e-05
4.0,15.0,15.0,6.0,33.4479056653998,1.680001150816679e-05
4.0,15.0,15.0,7.0,31.11158369559275,1.300009898841381e-05
4.0,15.0,15.0,8.0,33.356270059196774,1.309998333454132e-05
4.0,15.0,15.0,9.0,31.014485544238262,1.7400016076862812e-05
4.0,15.0,20.0,0.0,37.140024046816784,1.6600009985268116e-05
4.0,15.0,20.0,1.0,36.782675371467974,1.5099998563528061e-05
4.0,15.0,20.0,2.0,36.83018540204871,1.6600009985268116e-05
4.0,15.0,20.0,3.0,37.145919273821065,1.9600032828748226e-05
4.0,15.0,20.0,4.0,38.821289812421846,1.4599994756281376e-05
4.0,15.0,20.0,5.0,36.36035797399959,4.730001091957092e-05
4.0,15.0,20.0,6.0,38.4479056653998,1.6700010746717453e-05
4.0,15.0,20.0,7.0,36.11158369559275,1.2800097465515137e-05
4.0,15.0,20.0,8.0,38.356270059196774,1.200009137392044e-05
4.0,15.0,20.0,9.0,36.01448554423826,1.8000020645558834e-05
4.0,15.0,25.0,0.0,42.140024046816784,1.7400016076862812e-05
4.0,15.0,25.0,1.0,41.782675371467974,1.2399978004395962e-05
4.0,15.0,25.0,2.0,41.83018540204871,1.2500095181167126e-05
4.0,15.0,25.0,3.0,42.145919273821065,1.859990879893303e-05
4.0,15.0,25.0,4.0,43.821289812421846,1.400010660290718e-05
4.0,15.0,25.0,5.0,41.36035797399959,1.0199961252510548e-05
4.0,15.0,25.0,6.0,43.4479056653998,1.0699965059757233e-05
4.0,15.0,25.0,7.0,41.11158369559275,1.5900004655122757e-05
4.0,15.0,25.0,8.0,43.356270059196774,1.1400086805224419e-05
4.0,15.0,25.0,9.0,41.01448554423826,1.0599964298307896e-05
5.0,5.0,15.0,0.0,22.41882348825728,1.5900004655122757e-05
5.0,5.0,15.0,1.0,21.956527121228667,1.4299992471933365e-05
5.0,5.0,15.0,2.0,22.017192564442848,1.2599979527294636e-05
5.0,5.0,15.0,3.0,22.426560994798255,1.0200077667832375e-05
5.0,5.0,15.0,4.0,24.741599307120307,2.289994154125452e-05
5.0,5.0,15.0,5.0,21.429442096520702,1.6999896615743637e-05
5.0,5.0,15.0,6.0,24.208065236234816,1.4599994756281376e-05
5.0,5.0,15.0,7.0,21.130673478603224,1.100008375942707e-05
5.0,5.0,15.0,8.0,24.078504571712816,9.800074622035027e-06
5.0,5.0,15.0,9.0,21.016836723086524,1.9300030544400215e-05
5.0,5.0,20.0,0.0,27.41882348825728,1.2999982573091984e-05
5.0,5.0,20.0,1.0,26.956527121228667,1.0500079952180386e-05
5.0,5.0,20.0,2.0,27.017192564442848,1.3199984095990658e-05
5.0,5.0,20.0,3.0,27.426560994798255,1.6700010746717453e-05
5.0,5.0,20.0,4.0,29.741599307120307,1.2599979527294636e-05
5.0,5.0,20.0,5.0,26.429442096520702,1.109996810555458e-05
5.0,5.0,20.0,6.0,29.208065236234816,1.5300000086426735e-05
5.0,5.0,20.0,7.0,26.130673478603224,1.7000013031065464e-05
5.0,5.0,20.0,8.0,29.078504571712816,1.7700018361210823e-05
5.0,5.0,20.0,9.0,26.016836723086524,1.2999982573091984e-05
5.0,5.0,25.0,0.0,32.41882348825728,1.1199968867003918e-05
5.0,5.0,25.0,1.0,31.956527121228667,1.5300000086426735e-05
5.0,5.0,25.0,2.0,32.017192564442844,1.4899997040629387e-05
5.0,5.0,25.0,3.0,32.42656099479825,1.109996810555458e-05
5.0,5.0,25.0,4.0,34.74159930712031,1.6400008462369442e-05
5.0,5.0,25.0,5.0,31.429442096520702,1.580000389367342e-05
5.0,5.0,25.0,6.0,34.208065236234816,1.2100092135369778e-05
5.0,5.0,25.0,7.0,31.130673478603224,1.0600080713629723e-05
5.0,5.0,25.0,8.0,34.07850457171281,1.610000617802143e-05
5.0,5.0,25.0,9.0,31.016836723086524,1.079996582120657e-05
5.0,10.0,15.0,0.0,27.41882348825728,1.680001150816679e-05
5.0,10.0,15.0,1.0,26.956527121228667,1.1199968867003918e-05
5.0,10.0,15.0,2.0,27.017192564442848,9.600073099136353e-06
5.0,10.0,15.0,3.0,27.426560994798255,1.6000005416572094e-05
5.0,10.0,15.0,4.0,29.741599307120307,1.6200006939470768e-05
5.0,10.0,15.0,5.0,26.429442096520702,1.2500095181167126e-05
5.0,10.0,15.0,6.0,29.208065236234816,1.1599971912801266e-05
5.0,10.0,15.0,7.0,26.130673478603224,1.610000617802143e-05
5.0,10.0,15.0,8.0,29.078504571712816,1.5600002370774746e-05
5.0,10.0,15.0,9.0,26.016836723086524,1.7299898900091648e-05
5.0,10.0,20.0,0.0,32.41882348825728,1.1100084520876408e-05
5.0,10.0,20.0,1.0,31.956527121228667,1.009996049106121e-05
5.0,10.0,20.0,2.0,32.01719256444285,2.0900042727589607e-05
5.0,10.0,20.0,3.0,32.42656099479825,1.5400000847876072e-05
5.0,10.0,20.0,4.0,34.74159930712031,1.2400094419717789e-05
5.0,10.0,20.0,5.0,31.429442096520702,1.5099998563528061e-05
5.0,10.0,20.0,6.0,34.208065236234816,1.550000160932541e-05
5.0,10.0,20.0,7.0,31.130673478603224,1.1199968867003918e-05
5.0,10.0,20.0,8.0,34.07850457171281,1.1200085282325745e-05
5.0,10.0,20.0,9.0,31.016836723086524,2.219993621110916e-05
5.0,10.0,25.0,0.0,37.41882348825728,2.620008308440447e-05
5.0,10.0,25.0,1.0,36.95652712122867,1.6000005416572094e-05
5.0,10.0,25.0,2.0,37.01719256444285,1.1599971912801266e-05
5.0,10.0,25.0,3.0,37.42656099479825,1.0899966582655907e-05
5.0,10.0,25.0,4.0,39.74159930712031,2.150004729628563e-05
5.0,10.0,25.0,5.0,36.4294420965207,1.4699995517730713e-05
5.0,10.0,25.0,6.0,39.208065236234816,1.279998105019331e-05
5.0,10.0,25.0,7.0,36.13067347860323,1.819990575313568e-05
5.0,10.0,25.0,8.0,39.07850457171281,1.6999896615743637e-05
5.0,10.0,25.0,9.0,36.01683672308653,1.2599979527294636e-05
5.0,15.0,15.0,0.0,32.41882348825728,1.3999990187585354e-05
5.0,15.0,15.0,1.0,31.956527121228667,1.650000922381878e-05
5.0,15.0,15.0,2.0,32.01719256444285,2.410006709396839e-05
5.0,15.0,15.0,3.0,32.42656099479825,1.610000617802143e-05
5.0,15.0,15.0,4.0,34.74159930712031,1.309998333454132e-05
5.0,15.0,15.0,5.0,31.429442096520702,2.6300083845853806e-05
5.0,15.0,15.0,6.0,34.208065236234816,1.9300030544400215e-05
5.0,15.0,15.0,7.0,31.130673478603224,1.580000389367342e-05
5.0,15.0,15.0,8.0,34.07850457171281,1.4099990949034691e-05
5.0,15.0,15.0,9.0,31.016836723086524,1.2499978765845299e-05
5.0,15.0,20.0,0.0,37.41882348825728,2.729997504502535e-05
5.0,15.0,20.0,1.0,36.95652712122867,1.6400008462369442e-05
5.0,15.0,20.0,2.0,37.01719256444285,1.6999896615743637e-05
5.0,15.0,20.0,3.0,37.42656099479825,1.5199999324977398e-05
5.0,15.0,20.0,4.0,39.74159930712031,1.4899997040629387e-05
5.0,15.0,20.0,5.0,36.4294420965207,1.7400016076862812e-05
5.0,15.0,20.0,6.0,39.208065236234816,1.2699980288743973e-05
5.0,15.0,20.0,7.0,36.13067347860323,1.279998105019331e-05
5.0,15.0,20.0,8.0,39.07850457171281,1.95999164134264e-05
5.0,15.0,20.0,9.0,36.01683672308653,1.5199999324977398e-05
5.0,15.0,25.0,0.0,42.41882348825728,1.3299984857439995e-05
5.0,15.0,25.0,1.0,41.95652712122867,1.6300007700920105e-05
5.0,15.0,25.0,2.0,42.01719256444285,1.5900004655122757e-05
5.0,15.0,25.0,3.0,42.42656099479825,1.2899981811642647e-05
5.0,15.0,25.0,4.0,44.74159930712031,1.379998866468668e-05
5.0,15.0,25.0,5.0,41.4294420965207,1.5900004655122757e-05
5.0,15.0,25.0,6.0,44.208065236234816,1.3199984095990658e-05
5.0,15.0,25.0,7.0,41.13067347860323,1.309998333454132e-05
5.0,15.0,25.0,8.0,44.07850457171281,2.0600040443241596e-05
5.0,15.0,25.0,9.0,41.01683672308653,1.6000005416572094e-05
6.0,5.0,15.0,0.0,22.67337519616758,1.2800097465515137e-05
6.0,5.0,15.0,1.0,22.1110873062975,1.4200108125805855e-05
6.0,5.0,15.0,2.0,22.1840872232006,1.6900012269616127e-05
6.0,5.0,15.0,3.0,22.682897474133576,1.3399985618889332e-05
6.0,5.0,15.0,4.0,25.65581868559896,1.279998105019331e-05
6.0,5.0,15.0,5.0,21.48848431863137,2.759997732937336e-05
6.0,5.0,15.0,6.0,24.951995521658628,1.6600009985268116e-05
6.0,5.0,15.0,7.0,21.146514075380917,1.810002140700817e-05
6.0,5.0,15.0,8.0,24.782557298625274,4.910002462565899e-05
6.0,5.0,15.0,9.0,21.018761820509702,1.68998958542943e-05
6.0,5.0,20.0,0.0,27.67337519616758,1.5199999324977398e-05
6.0,5.0,20.0,1.0,27.1110873062975,1.780001912266016e-05
6.0,5.0,20.0,2.0,27.1840872232006,1.5700003132224083e-05
6.0,5.0,20.0,3.0,27.682897474133576,1.479999627918005e-05
6.0,5.0,20.0,4.0,30.65581868559896,1.4599994756281376e-05
6.0,5.0,20.0,5.0,26.48848431863137,1.6700010746717453e-05
6.0,5.0,20.0,6.0,29.951995521658628,1.2699980288743973e-05
6.0,5.0,20.0,7.0,26.146514075380917,1.079996582120657e-05
6.0,5.0,20.0,8.0,29.782557298625274,1.7399899661540985e-05
6.0,5.0,20.0,9.0,26.018761820509702,1.4699995517730713e-05
6.0,5.0,25.0,0.0,32.67337519616758,1.2199976481497288e-05
6.0,5.0,25.0,1.0,32.1110873062975,1.1899974197149277e-05
6.0,5.0,25.0,2.0,32.1840872232006,1.6600009985268116e-05
6.0,5.0,25.0,3.0,32.682897474133576,1.4099990949034691e-05
6.0,5.0,25.0,4.0,35.65581868559896,1.1600088328123093e-05
6.0,5.0,25.0,5.0,31.48848431863137,3.200001083314419e-05
6.0,5.0,25.0,6.0,34.95199552165863,1.5900004655122757e-05
6.0,5.0,25.0,7.0,31.146514075380917,1.5200115740299225e-05
6.0,5.0,25.0,8.0,34.78255729862528,1.7300015315413475e-05
6.0,5.0,25.0,9.0,31.018761820509702,1.610000617802143e-05
6.0,10.0,15.0,0.0,27.67337519616758,1.279998105019331e-05
6.0,10.0,15.0,1.0,27.1110873062975,1.0599964298307896e-05
6.0,10.0,15.0,2.0,27.1840872232006,2.289994154125452e-05
6.0,10.0,15.0,3.0,27.682897474133576,1.5300000086426735e-05
6.0,10.0,15.0,4.0,30.65581868559896,1.0899966582655907e-05
6.0,10.0,15.0,5.0,26.48848431863137,1.610000617802143e-05
6.0,10.0,15.0,6.0,29.951995521658628,1.6700010746717453e-05
6.0,10.0,15.0,7.0,26.146514075380917,1.6200006939470768e-05
6.0,10.0,15.0,8.0,29.782557298625274,1.2599979527294636e-05
6.0,10.0,15.0,9.0,26.018761820509702,1.7000013031065464e-05
6.0,10.0,20.0,0.0,32.673375196167584,1.9000028260052204e-05
6.0,10.0,20.0,1.0,32.1110873062975,1.580000389367342e-05
6.0,10.0,20.0,2.0,32.1840872232006,2.119992859661579e-05
6.0,10.0,20.0,3.0,32.682897474133576,1.6000005416572094e-05
6.0,10.0,20.0,4.0,35.65581868559896,1.00000761449337e-05
6.0,10.0,20.0,5.0,31.48848431863137,1.4499993994832039e-05
6.0,10.0,20.0,6.0,34.95199552165863,1.6600009985268116e-05
6.0,10.0,20.0,7.0,31.146514075380917,1.170008908957243e-05
6.0,10.0,20.0,8.0,34.78255729862528,2.6799971237778664e-05
6.0,10.0,20.0,9.0,31.018761820509702,1.650000922381878e-05
6.0,10.0,25.0,0.0,37.673375196167584,1.379998866468668e-05
6.0,10.0,25.0,1.0,37.1110873062975,1.3500102795660496e-05
6.0,10.0,25.0,2.0,37.1840872232006,1.9700033590197563e-05
6.0,10.0,25.0,3.0,37.682897474133576,1.3699987903237343e-05
6.0,10.0,25.0,4.0,40.65581868559896,1.209997572004795e-05
6.0,10.0,25.0,5.0,36.48848431863137,2.219993621110916e-05
6.0,10.0,25.0,6.0,39.95199552165863,1.7300015315413475e-05
6.0,10.0,25.0,7.0,36.14651407538092,1.9299914129078388e-05
6.0,10.0,25.0,8.0,39.78255729862528,1.5700003132224083e-05
6.0,10.0,25.0,9.0,36.0187618205097,1.71000137925148e-05
6.0,15.0,15.0,0.0,32.673375196167584,1.6499892808496952e-05
6.0,15.0,15.0,1.0,32.1110873062975,1.6600009985268116e-05
6.0,15.0,15.0,2.0,32.1840872232006,2.1499930880963802e-05
6.0,15.0,15.0,3.0,32.68289747413358,1.3199984095990658e-05
6.0,15.0,15.0,4.0,35.65581868559896,2.0300038158893585e-05
6.0,15.0,15.0,5.0,31.488484318631368,1.3299984857439995e-05
6.0,15.0,15.0,6.0,34.95199552165863,1.2900098226964474e-05
6.0,15.0,15.0,7.0,31.146514075380917,1.5600002370774746e-05
6.0,15.0,15.0,8.0,34.78255729862528,1.6000005416572094e-05
6.0,15.0,15.0,9.0,31.018761820509702,1.279998105019331e-05
6.0,15.0,20.0,0.0,37.673375196167584,1.379998866468668e-05
6.0,15.0,20.0,1.0,37.1110873062975,1.5900004655122757e-05
6.0,15.0,20.0,2.0,37.1840872232006,1.3599987141788006e-05
6.0,15.0,20.0,3.0,37.68289747413358,1.3399985618889332e-05
6.0,15.0,20.0,4.0,40.65581868559896,1.7000013031065464e-05
6.0,15.0,20.0,5.0,36.488484318631365,1.550000160932541e-05
6.0,15.0,20.0,6.0,39.95199552165863,1.2899981811642647e-05
6.0,15.0,20.0,7.0,36.14651407538092,1.3399985618889332e-05
6.0,15.0,20.0,8.0,39.78255729862528,1.7300015315413475e-05
6.0,15.0,20.0,9.0,36.0187618205097,1.650000922381878e-05
6.0,15.0,25.0,0.0,42.673375196167584,2.0400038920342922e-05
6.0,15.0,25.0,1.0,42.1110873062975,2.519995905458927e-05
6.0,15.0,25.0,2.0,42.1840872232006,1.3199984095990658e-05
6.0,15.0,25.0,3.0,42.68289747413358,1.7000013031065464e-05
6.0,15.0,25.0,4.0,45.65581868559896,1.4399993233382702e-05
6.0,15.0,25.0,5.0,41.488484318631365,1.6700010746717453e-05
6.0,15.0,25.0,6.0,44.95199552165863,1.4199991710484028e-05
6.0,15.0,25.0,7.0,41.14651407538092,1.379998866468668e-05
6.0,15.0,25.0,8.0,44.78255729862528,2.1699932403862476e-05
6.0,15.0,25.0,9.0,41.0187618205097,1.6200006939470768e-05
7.0,5.0,15.0,0.0,22.90938514136429,1.4899997040629387e-05
7.0,5.0,15.0,1.0,22.251253903270392,1.6600009985268116e-05
7.0,5.0,15.0,2.0,22.335922539637647,1.610000617802143e-05
7.0,5.0,15.0,3.0,22.920641338681115,1.3899989426136017e-05
7.0,5.0,15.0,4.0,26.565004401317175,1.6299891285598278e-05
7.0,5.0,15.0,5.0,21.540302405944658,1.71000137925148e-05
7.0,5.0,15.0,6.0,25.682695217809183,1.5700003132224083e-05
7.0,5.0,15.0,7.0,21.16008012353963,1.5699886716902256e-05
7.0,5.0,15.0,8.0,25.471841090260064,1.7999904230237007e-05
7.0,5.0,15.0,9.0,21.02039231034409,1.550000160932541e-05
7.0,5.0,20.0,0.0,27.90938514136429,2.350006252527237e-05
7.0,5.0,20.0,1.0,27.251253903270392,1.6300007700920105e-05
7.0,5.0,20.0,2.0,27.335922539637647,1.5900004655122757e-05
7.0,5.0,20.0,3.0,27.920641338681115,1.6900012269616127e-05
7.0,5.0,20.0,4.0,31.565004401317175,1.650000922381878e-05
7.0,5.0,20.0,5.0,26.540302405944658,1.4299992471933365e-05
7.0,5.0,20.0,6.0,30.682695217809183,1.7999904230237007e-05
7.0,5.0,20.0,7.0,26.16008012353963,1.6900012269616127e-05
7.0,5.0,20.0,8.0,30.471841090260064,1.5900004655122757e-05
7.0,5.0,20.0,9.0,26.02039231034409,1.4299992471933365e-05
7.0,5.0,25.0,0.0,32.90938514136429,1.5400000847876072e-05
7.0,5.0,25.0,1.0,32.251253903270396,1.7499900422990322e-05
7.0,5.0,25.0,2.0,32.33592253963765,1.3599987141788006e-05
7.0,5.0,25.0,3.0,32.920641338681115,1.2199976481497288e-05
7.0,5.0,25.0,4.0,36.565004401317175,1.7600017599761486e-05
7.0,5.0,25.0,5.0,31.540302405944658,1.5199999324977398e-05
7.0,5.0,25.0,6.0,35.68269521780918,1.6200006939470768e-05
7.0,5.0,25.0,7.0,31.16008012353963,1.7000013031065464e-05
7.0,5.0,25.0,8.0,35.471841090260064,1.7600017599761486e-05
7.0,5.0,25.0,9.0,31.02039231034409,1.1599971912801266e-05
7.0,10.0,15.0,0.0,27.90938514136429,1.5700003132224083e-05
7.0,10.0,15.0,1.0,27.251253903270392,1.6900012269616127e-05
7.0,10.0,15.0,2.0,27.335922539637647,1.3499986380338669e-05
7.0,10.0,15.0,3.0,27.920641338681115,1.5199999324977398e-05
7.0,10.0,15.0,4.0,31.565004401317175,1.580000389367342e-05
7.0,10.0,15.0,5.0,26.540302405944658,1.3400102034211159e-05
7.0,10.0,15.0,6.0,30.682695217809183,1.479999627918005e-05
7.0,10.0,15.0,7.0,26.16008012353963,1.6000005416572094e-05
7.0,10.0,15.0,8.0,30.471841090260064,2.1900050342082977e-05
7.0,10.0,15.0,9.0,26.02039231034409,1.5300000086426735e-05
7.0,10.0,20.0,0.0,32.90938514136429,1.6900012269616127e-05
7.0,10.0,20.0,1.0,32.251253903270396,1.6400008462369442e-05
7.0,10.0,20.0,2.0,32.33592253963765,1.4999997802078724e-05
7.0,10.0,20.0,3.0,32.920641338681115,1.6000005416572094e-05
7.0,10.0,20.0,4.0,36.565004401317175,1.6000005416572094e-05
7.0,10.0,20.0,5.0,31.540302405944658,1.3399985618889332e-05
7.0,10.0,20.0,6.0,35.68269521780918,1.71000137925148e-05
7.0,10.0,20.0,7.0,31.16008012353963,1.7400016076862812e-05
7.0,10.0,20.0,8.0,35.471841090260064,1.2999982573091984e-05
7.0,10.0,20.0,9.0,31.02039231034409,1.7300015315413475e-05
7.0,10.0,25.0,0.0,37.90938514136429,1.6300007700920105e-05
7.0,10.0,25.0,1.0,37.251253903270396,1.2499978765845299e-05
7.0,10.0,25.0,2.0,37.33592253963765,1.750001683831215e-05
7.0,10.0,25.0,3.0,37.920641338681115,1.6299891285598278e-05
7.0,10.0,25.0,4.0,41.565004401317175,1.3999990187585354e-05
7.0,10.0,25.0,5.0,36.54030240594466,1.6400008462369442e-05
7.0,10.0,25.0,6.0,40.68269521780918,1.7600017599761486e-05
7.0,10.0,25.0,7.0,36.16008012353963,2.5400076992809772e-05
7.0,10.0,25.0,8.0,40.471841090260064,1.5199999324977398e-05
7.0,10.0,25.0,9.0,36.02039231034409,1.7900019884109497e-05
7.0,15.0,15.0,0.0,32.9093851413643,1.5300000086426735e-05
7.0,15.0,15.0,1.0,32.251253903270396,1.71000137925148e-05
7.0,15.0,15.0,2.0,32.33592253963765,1.650000922381878e-05
7.0,15.0,15.0,3.0,32.920641338681115,1.4299992471933365e-05
7.0,15.0,15.0,4.0,36.565004401317175,1.9399914890527725e-05
7.0,15.0,15.0,5.0,31.540302405944658,1.6300007700920105e-05
7.0,15.0,15.0,6.0,35.68269521780918,1.3399985618889332e-05
7.0,15.0,15.0,7.0,31.16008012353963,1.479999627918005e-05
7.0,15.0,15.0,8.0,35.471841090260064,1.5900004655122757e-05
7.0,15.0,15.0,9.0,31.02039231034409,1.3899989426136017e-05
7.0,15.0,20.0,0.0,37.9093851413643,1.7300015315413475e-05
7.0,15.0,20.0,1.0,37.251253903270396,1.7300015315413475e-05
7.0,15.0,20.0,2.0,37.33592253963765,1.4599994756281376e-05
7.0,15.0,20.0,3.0,37.920641338681115,1.610000617802143e-05
7.0,15.0,20.0,4.0,41.565004401317175,1.6300007700920105e-05
7.0,15.0,20.0,5.0,36.54030240594466,1.4199991710484028e-05
7.0,15.0,20.0,6.0,40.68269521780918,1.3299984857439995e-05
7.0,15.0,20.0,7.0,36.16008012353963,1.680001150816679e-05
7.0,15.0,20.0,8.0,40.471841090260064,1.3599987141788006e-05
7.0,15.0,20.0,9.0,36.02039231034409,1.759990118443966e-05
7.0,15.0,25.0,0.0,42.9093851413643,1.7300015315413475e-05
7.0,15.0,25.0,1.0,42.251253903270396,1.3299984857439995e-05
7.0,15.0,25.0,2.0,42.33592253963765,2.41999514400959e-05
7.0,15.0,25.0,3.0,42.920641338681115,1.71000137925148e-05
7.0,15.0,25.0,4.0,46.565004401317175,1.6400008462369442e-05
7.0,15.0,25.0,5.0,41.54030240594466,1.9600032828748226e-05
7.0,15.0,25.0,6.0,45.68269521780918,1.7600017599761486e-05
7.0,15.0,25.0,7.0,41.16008012353963,1.4099990949034691e-05
7.0,15.0,25.0,8.0,45.471841090260064,1.750001683831215e-05
7.0,15.0,25.0,9.0,41.02039231034409,1.619989052414894e-05
8.0,5.0,15.0,0.0,23.130602877740767,1.1200085282325745e-05
8.0,5.0,15.0,1.0,22.380172300838197,1.6000005416572094e-05
8.0,5.0,15.0,2.0,22.475954334692375,1.6000005416572094e-05
8.0,5.0,15.0,3.0,23.143547815647736,1.4499993994832039e-05
8.0,5.0,15.0,4.0,27.46990304110701,1.4999997802078724e-05
8.0,5.0,15.0,5.0,21.586645155353885,2.1400046534836292e-05
8.0,5.0,15.0,6.0,26.40225639408751,1.6000005416572094e-05
8.0,5.0,15.0,7.0,21.171961249332497,1.650000922381878e-05
8.0,5.0,15.0,8.0,26.14872893910699,1.680001150816679e-05
8.0,5.0,15.0,9.0,21.021806814034107,1.309998333454132e-05
8.0,5.0,20.0,0.0,28.130602877740767,1.580000389367342e-05
8.0,5.0,20.0,1.0,27.380172300838197,1.750001683831215e-05
8.0,5.0,20.0,2.0,27.475954334692375,1.810002140700817e-05
8.0,5.0,20.0,3.0,28.143547815647736,1.4899997040629387e-05
8.0,5.0,20.0,4.0,32.46990304110701,1.4499993994832039e-05
8.0,5.0,20.0,5.0,26.586645155353885,1.6700010746717453e-05
8.0,5.0,20.0,6.0,31.40225639408751,1.4599994756281376e-05
8.0,5.0,20.0,7.0,26.171961249332497,1.4899997040629387e-05
8.0,5.0,20.0,8.0,31.14872893910699,1.6999896615743637e-05
8.0,5.0,20.0,9.0,26.021806814034107,2.3699947632849216e-05
8.0,5.0,25.0,0.0,33.13060287774077,1.6300007700920105e-05
8.0,5.0,25.0,1.0,32.3801723008382,1.8200022168457508e-05
8.0,5.0,25.0,2.0,32.475954334692375,1.2500095181167126e-05
8.0,5.0,25.0,3.0,33.143547815647736,1.3199984095990658e-05
8.0,5.0,25.0,4.0,37.46990304110701,1.8600025214254856e-05
8.0,5.0,25.0,5.0,31.586645155353885,1.6400008462369442e-05
8.0,5.0,25.0,6.0,36.40225639408751,1.379998866468668e-05
8.0,5.0,25.0,7.0,31.171961249332497,1.5900004655122757e-05
8.0,5.0,25.0,8.0,36.14872893910699,1.3499986380338669e-05
8.0,5.0,25.0,9.0,31.021806814034107,1.279998105019331e-05
8.0,10.0,15.0,0.0,28.130602877740767,2.8799986466765404e-05
8.0,10.0,15.0,1.0,27.380172300838197,1.3999990187585354e-05
8.0,10.0,15.0,2.0,27.475954334692375,1.7200014553964138e-05
8.0,10.0,15.0,3.0,28.143547815647736,1.7000013031065464e-05
8.0,10.0,15.0,4.0,32.46990304110701,1.2800097465515137e-05
8.0,10.0,15.0,5.0,26.586645155353885,1.2199976481497288e-05
8.0,10.0,15.0,6.0,31.40225639408751,1.8200022168457508e-05
8.0,10.0,15.0,7.0,26.171961249332497,1.3599987141788006e-05
8.0,10.0,15.0,8.0,31.14872893910699,1.4099990949034691e-05
8.0,10.0,15.0,9.0,26.021806814034107,1.7700018361210823e-05
8.0,10.0,20.0,0.0,33.13060287774077,1.3899989426136017e-05
8.0,10.0,20.0,1.0,32.3801723008382,1.5300000086426735e-05
8.0,10.0,20.0,2.0,32.475954334692375,1.7400016076862812e-05
8.0,10.0,20.0,3.0,33.143547815647736,1.1300086043775082e-05
8.0,10.0,20.0,4.0,37.46990304110701,1.810002140700817e-05
8.0,10.0,20.0,5.0,31.586645155353885,1.580000389367342e-05
8.0,10.0,20.0,6.0,36.40225639408751,1.580000389367342e-05
8.0,10.0,20.0,7.0,31.171961249332497,1.4200108125805855e-05
8.0,10.0,20.0,8.0,36.14872893910699,2.4499953724443913e-05
8.0,10.0,20.0,9.0,31.021806814034107,1.5600002370774746e-05
8.0,10.0,25.0,0.0,38.13060287774077,1.6400008462369442e-05
8.0,10.0,25.0,1.0,37.3801723008382,2.010003663599491e-05
8.0,10.0,25.0,2.0,37.475954334692375,1.4699995517730713e-05
8.0,10.0,25.0,3.0,38.143547815647736,1.7499900422990322e-05
8.0,10.0,25.0,4.0,42.46990304110701,1.610000617802143e-05
8.0,10.0,25.0,5.0,36.586645155353885,1.3599987141788006e-05
8.0,10.0,25.0,6.0,41.40225639408751,1.6400008462369442e-05
8.0,10.0,25.0,7.0,36.1719612493325,1.6000005416572094e-05
8.0,10.0,25.0,8.0,41.14872893910699,2.410006709396839e-05
8.0,10.0,25.0,9.0,36.02180681403411,1.5400000847876072e-05
8.0,15.0,15.0,0.0,33.13060287774077,1.7300015315413475e-05
8.0,15.0,15.0,1.0,32.3801723008382,1.6099889762699604e-05
8.0,15.0,15.0,2.0,32.475954334692375,1.2899981811642647e-05
8.0,15.0,15.0,3.0,33.143547815647736,1.789990346878767e-05
8.0,15.0,15.0,4.0,37.46990304110701,1.650000922381878e-05
8.0,15.0,15.0,5.0,31.58664515535389,1.2999982573091984e-05
8.0,15.0,15.0,6.0,36.40225639408751,1.9700033590197563e-05
8.0,15.0,15.0,7.0,31.171961249332497,1.6700010746717453e-05
8.0,15.0,15.0,8.0,36.14872893910699,1.4399993233382702e-05
8.0,15.0,15.0,9.0,31.02180681403411,1.680001150816679e-05
8.0,15.0,20.0,0.0,38.13060287774077,1.6300007700920105e-05
8.0,15.0,20.0,1.0,37.3801723008382,1.279998105019331e-05
8.0,15.0,20.0,2.0,37.475954334692375,1.7600017599761486e-05
8.0,15.0,20.0,3.0,38.143547815647736,1.610000617802143e-05
8.0,15.0,20.0,4.0,42.46990304110701,1.5099998563528061e-05
8.0,15.0,20.0,5.0,36.58664515535389,1.7200014553964138e-05
8.0,15.0,20.0,6.0,41.40225639408751,1.6099889762699604e-05
8.0,15.0,20.0,7.0,36.1719612493325,1.6300007700920105e-05
8.0,15.0,20.0,8.0,41.14872893910699,1.7900019884109497e-05
8.0,15.0,20.0,9.0,36.02180681403411,1.5600002370774746e-05
8.0,15.0,25.0,0.0,43.13060287774077,2.259993925690651e-05
8.0,15.0,25.0,1.0,42.3801723008382,1.71000137925148e-05
